gpm,xpm,kpm,dpm,apm,denpm,lhpm,spm,hdpm,tdpm,lpm,average team pos,duration
0.4559132514764074,0.42136666982678284,0.3190243595073818,0.42162686430113594,0.5289436084789407,0.3104943142495418,0.2436303012664761,0.2436303012664761,0.31172674812461815,0.4047397925045543,0.517584286629679,0.3732228782911217,0.30192854357129995
0.38064464814777993,0.38014590095446216,0.3753171127397267,0.4007563966443077,0.6050063093297533,0.31412478894235346,0.24464219595946532,0.24464219595946532,0.35367530836049327,0.29050750360186006,0.4785275721248363,0.43503937007160376,0.23354100247102286
0.4392808852478574,0.46220715364591697,0.4011812240960409,0.16590241373487405,0.39594274167924076,0.30920295917716806,0.31912241188320545,0.31912241188320545,0.42463127867588263,0.3790302367197688,0.49571997115211247,0.2802657480268985,0.46527902960301926
0.14552921039549824,0.19740396085740908,0.1175147333652875,0.26886075521832925,0.5780817426512316,0.14660173215575378,0.39167425773242825,0.39167425773242825,0.156941716518176,0.15033015435856847,0.20871393269065594,0.736751656057468,0.5323877440524081
0.4644166075440935,0.4626480544396954,0.31387133587205623,0.10795398098528837,0.3265245732268939,0.45578229108151946,0.3721765558818953,0.3721765558818953,0.34728843251137625,0.40348340555406953,0.5080677711078208,0.29982075404691894,0.3997306614692756
0.5286565522658131,0.5234009276279845,0.4103700655930965,0.2434677911376442,0.3813246393111702,0.21988640100404241,0.325023747922567,0.325023747922567,0.48970563810333595,0.4532576100800818,0.5141317312092164,0.1756889763750707,0.5327304170130269
0.3597065081227257,0.42492849567760377,0.31311382641237867,0.3998755802340589,0.3450178749261727,0.15636937318176572,0.1240003262712196,0.1240003262712196,0.2992001851378804,0.23334357021302893,0.4722175477942202,0.38484251967872635,0.3961616890366663
0.1895242417132289,0.21651908088826047,0.17612133743988062,0.4373464836795847,0.33805583708777404,0.1454773761628226,0.30058914118725244,0.30058914118725244,0.18785299172570175,0.19909507537669205,0.2984610390204366,0.718643124151597,0.3024154553476579
0.5173651253703447,0.47661131487611286,0.4225338802759263,0.2250444332792518,0.178738772899945,0.2075704091543759,0.22803111992473293,0.22803111992473293,0.364277949109847,0.5572372204531248,0.5008879633973528,0.2586864143002184,0.3914130884931124
0.3398312729911912,0.36729411286435065,0.16305051835262058,0.38625676442698864,0.1958853915202992,0.14090477669542956,0.09255148806462506,0.09255148806462506,0.2208742219341965,0.3340527556023565,0.33912700448936445,0.3594905750105071,0.7028297009680645
0.39360919448807935,0.3986222505382908,0.2879045092169392,0.2953100972435032,0.39541474431546436,0.2699673687040062,0.13756299172164788,0.13756299172164788,0.353063061264482,0.2879887996405804,0.4127351435878008,0.26532620909997817,0.5064384933481789
0.22960370642858557,0.2724877076839026,0.17610374058471398,0.3591722497186731,0.44767793261782374,0.16601407498923262,0.158051220300441,0.158051220300441,0.1833413846545691,0.11776685321170473,0.31192532156490266,0.4461942257144654,0.5079796762736702
0.5002267753673618,0.4881652503454703,0.39348752871070825,0.3096406806529933,0.33681444707400676,0.2687904475062818,0.21660459341167637,0.21660459341167637,0.40829487929929037,0.6240992675631191,0.48162530856795976,0.15244969387873272,0.5833849691406765
0.3969446211051679,0.3816967594883825,0.27341666356438515,0.5949312475214127,0.2741861516472625,0.39698665553859347,0.15217377407307692,0.15217377407307692,0.29593165704036084,0.4587023541169658,0.5895978011939481,0.3353653373468608,0.035536093871943855
0.2240247473703048,0.21913454140823335,0.12401993420272656,0.4813921959723198,0.36024811175433613,0.041169006115797616,0.1602799566519442,0.1602799566519442,0.13870116724672604,0.1549826086349229,0.24970941276074224,0.6172353454787199,0.4430487178715287
0.28813609134835255,0.30905097310152013,0.2120341452606838,0.17003459458234138,0.2758322718861334,0.3115768888708178,0.2962680441035046,0.2962680441035046,0.24583532981340347,0.15647322168037203,0.3314547168002268,0.39090494110251134,0.5587076281286922
0.19724094649141982,0.2558265756660346,0.15738028682919483,0.37338313549660196,0.33662371820014514,0.22241427290352964,0.36714444023221604,0.36714444023221604,0.1665142452027267,0.1916529769082169,0.26438517175337956,0.6544181978075062,0.5484304644444679
0.4986170961006938,0.44822383102484176,0.38815993103971097,0.11267203908703631,0.2726217589242134,0.20044555147200085,0.14366638427934875,0.14366638427934875,0.41071088040371934,0.23534072728090086,0.4658594811855924,0.2586864143002184,0.5260788090224622
0.28431197092919214,0.2469175478034514,0.09098823329944014,0.38379439645348834,0.34455663936691505,0.22194395033744158,0.20564007885126165,0.20564007885126165,0.19223079402720677,0.19469728403423092,0.28557245790591773,0.5149825022717358,0.4555313961285141
0.25320056630411014,0.27440140068129953,0.2258314921347327,0.28948025533371596,0.3834421387663231,0.12584476849011622,0.3073757949460884,0.3073757949460884,0.3097245255386434,0.20357053846375892,0.3163326387752988,0.5242782152144968,0.4337621784340054
0.39051608518422776,0.3732805337918179,0.39322179603802,0.6071319896498675,0.4380309668053949,0.4934832349217526,0.3883982162899905,0.3883982162899905,0.4171636706219906,0.3601969192715093,0.4077195517203296,0.26606396420167217,0.44280253612910814
0.46852319500507034,0.443648166597037,0.27664066159336326,0.433293527530404,0.39267161042962245,0.28565472570351813,0.20449242765643022,0.20449242765643022,0.3692398049495896,0.3968875545993091,0.5371767463679924,0.31512467191084115,0.2733937564383127
0.2614185440734922,0.2765369412218401,0.23229659236682276,0.28558396427975064,0.48927061086325907,0.1884101312633556,0.32458409024239576,0.32458409024239576,0.22852740363885596,0.23484473029008118,0.3274968567173099,0.6469816272859747,0.3838829242346343
0.2906844071503847,0.374232734518109,0.23460262803853554,0.25962842139249465,0.4635311886911789,0.21071082583974426,0.25440938641411937,0.25440938641411937,0.2568910591511285,0.20065473004840115,0.261154572161817,0.3914823147573577,1.0
0.22581158298701542,0.3002144870970851,0.1819459175989987,0.3636680924176027,0.5185805019488006,0.4508423887108168,0.5188482889231166,0.5188482889231166,0.20563071879114986,0.1638122484136574,0.367737778048271,0.6592159851597899,0.3811029227697469
0.44212682189656194,0.45883279236430236,0.3645209701264583,0.1618185426410174,0.35795714800556605,0.281445056609769,0.09521444035983077,0.09521444035983077,0.37392720512930133,0.28253480966598593,0.4173534114838963,0.18963254592864776,0.699621463977065
0.3719704263188244,0.3770683322621074,0.25515007398969275,0.19802592935945956,0.2483393303216881,0.35479021017132345,0.09425615123505586,0.09425615123505586,0.26852573032230326,0.294150324419429,0.46079535605025745,0.3520341206799206,0.30509267558612163
0.2659690811477203,0.27751471960664587,0.15489865905557204,0.2644846687681847,0.24966336670054842,0.17122830405926778,0.23733707354451308,0.23733707354451308,0.17020324866061362,0.30034272877675927,0.38422842270525415,0.530211649138284,0.2778330819460624
0.26128839255532793,0.30499259391972233,0.21779183894098056,0.4375272682233727,0.17908924907162974,0.11477133405790024,0.1358370378456759,0.1358370378456759,0.17913310036425856,0.18186874915145412,0.3283932865739162,0.44822238120983887,0.527505830191353
0.15383799626175657,0.2235246542083105,0.16118834612060876,0.2915370568530813,0.6395635253832798,0.10443733406553754,0.5817324328924031,0.5817324328924031,0.1996597993102661,0.08364731841289016,0.2531667419830749,0.593996062982382,0.5065089057948142
0.17030880276789082,0.2321078510139152,0.22217849337873133,0.3592245953231587,0.7158511840774322,0.1105789322829228,0.0333611970037419,0.0333611970037419,0.23657176073768507,0.032131597384245064,0.2986114409357357,0.593996062982382,0.4004202201818799
0.1508839245590662,0.25826330655268814,0.18159191760313068,0.4971232424278207,0.47953653304858157,0.12892824438856898,0.2786166821003669,0.2786166821003669,0.2487562263506487,0.09180220899337119,0.26639243940113494,0.7262195673601344,0.5649787284752633
0.1467730536278856,0.20923961468007835,0.09054355171186616,0.1696069149821908,0.3927416580482675,0.1537548878144433,0.18252351556786506,0.18252351556786506,0.13380126794507516,0.1707911288538768,0.20495489359073704,0.44822238120983887,0.5236702847496897
0.48252030323517126,0.40499221824083304,0.33485645462774166,0.34027050897707933,0.45613774651439987,0.12454314082167796,0.4047738590010036,0.4047738590010036,0.37065606845972177,0.40675225365172835,0.4746660658523927,0.38484251967872635,0.32950666351176805
0.2550158079974548,0.2891506250602564,0.13072332578826487,0.2882234167474178,0.27730296558241097,0.19112199466167762,0.2462181795855929,0.2462181795855929,0.13970220445648227,0.492847105339468,0.27542509298068374,0.5103346456609198,0.634087401353502
0.23062443240341218,0.29442641208985443,0.24992625984864633,0.3328133484388496,0.22715460181486952,0.22786431921386618,0.11419826450426455,0.11419826450426455,0.20918516885256241,0.2979019111590229,0.3749150531998069,0.4870953631645818,0.327644026151397
0.5723972195820326,0.5730675468393482,0.49811020801712563,0.267018490732996,0.37712441317916645,0.346474704402075,0.14901926587672504,0.14901926587672504,0.5075248978464365,0.483319041926082,0.6003233973596829,0.1258905135642078,0.41009204312721437
0.32576164303752153,0.3479390101873573,0.222972624311534,0.3195026995723533,0.3368928589476974,0.2538581524782203,0.29739694929711974,0.29739694929711974,0.2540175731001392,0.2201096047680003,0.40224055401652914,0.46512367774827557,0.39033428820458244
0.4331788988089319,0.45537808914741135,0.42232207932102306,0.323612613890833,0.6066714685111281,0.5127942648499064,0.0816110557881832,0.0816110557881832,0.42961324981416077,0.34358168098493463,0.5477117542616441,0.3430118110179952,0.32195284074692754
0.33713785766837007,0.38290966352797495,0.25992094452400427,0.081581321761201,0.32797959308535973,0.26771406532924913,0.2152277594791285,0.2152277594791285,0.24561680251448978,0.2370649580943803,0.3570940280087365,0.44460067482866467,0.6113696021553318
0.40327706547891273,0.4621655974226306,0.3761054069687946,0.2964607848555971,0.4712622497046877,0.0778844912313451,0.1848965389079659,0.1848965389079659,0.3791949440661786,0.23485614896820853,0.45330599000987193,0.21655805951088325,0.5859994478088845
0.27638236364359425,0.3765699545264646,0.2737327281306358,0.5072209268186496,0.6263013190651135,0.038659148671460634,0.18046935077264595,0.18046935077264595,0.2653533907959695,0.18681592190466112,0.4037106376646013,0.6763898829449412,0.4273873331711848
0.25791007456602577,0.30046098418870704,0.21088138936901715,0.5074820537407239,0.5708034453155778,0.20118303373151025,0.3574127590794094,0.3574127590794094,0.24781816318916058,0.1613269969641227,0.30376680793041,0.6234324877194319,0.5799050402284631
0.32925645463402986,0.3860649104990841,0.24774533650692007,0.3908525581066795,0.5108261940263551,0.3928417379633032,0.2781694584591126,0.2781694584591126,0.26739620573139494,0.29430090911113815,0.3906504678907702,0.47357432587805826,0.5496587951679934
0.4683116810164841,0.4369939639104026,0.30360826567815535,0.1323266632830898,0.46587779550770286,0.5379699107396576,0.40135637638602173,0.40135637638602173,0.377729149159457,0.43783340282826316,0.5291453650692528,0.3110236221405672,0.31396074967204374
0.1551452031178541,0.2658008781373525,0.14448988340499705,0.21329357704950455,0.39010316523029637,0.12473240851239113,0.37350531981667323,0.37350531981667323,0.13638184989945723,0.09700779217024717,0.2702854614777354,0.6895353359630982,0.5785614712862975
0.6362525656678132,0.461180562232863,0.27752710442662243,0.41062992887544575,0.29160320245145277,0.2688942877272447,0.2388754993584795,0.2388754993584795,0.3304411040130248,0.4004038151552456,0.5602348481127848,0.2144211140548815,0.24864213954560366
0.2759937165695651,0.3387215991258797,0.2099614251821705,0.23423163874930308,0.6244083833181556,0.15076482927274615,0.3982208281569393,0.3982208281569393,0.2735221519806059,0.1244896057739418,0.46679221466837834,0.5103346456609198,0.2011367349234634
0.31619308961842063,0.3013893799209434,0.28668275140332306,0.43917348856912625,0.3018788800818832,0.11712400453124533,0.3086883693295354,0.3086883693295354,0.30004582658201684,0.23092238240485954,0.423856390562578,0.47779964994294954,0.18830856676636748
0.5031199898590206,0.5242043469807499,0.3417079539395722,0.36126421396870856,0.2090378850615006,0.1963670034537967,0.03643421420003563,0.03643421420003563,0.3536801507890982,0.30938464712221325,0.48474336542985746,0.13179255382001656,0.6335894047782964
0.1487101823387882,0.19018456069029793,0.10097295686909215,0.233297569593679,0.4983416511420768,0.35809904477390053,0.2961429596112162,0.2961429596112162,0.15340963158077633,0.15184510568706192,0.26012861093234807,0.6524083136868043,0.3486816242520737
0.3205859141794755,0.31079030979850236,0.2671621299248823,0.440178295649968,0.2810355809399242,0.5742622432276904,0.09487362651186175,0.09487362651186175,0.2928448281691075,0.2191635539472159,0.378773715752431,0.39926690199476267,0.37377992658808057
0.16993227078403683,0.2630531712568692,0.12514237617501872,0.46139997957906453,0.3711133892903427,0.08424093603525987,0.15872704822596317,0.15872704822596317,0.16342182309330386,0.12029282400462417,0.2597957191707402,0.5954794214633288,0.6260326026188877
0.22252159094072493,0.2521799445640646,0.18207268869521143,0.28602417859184986,0.2640358717218692,0.19818839188771206,0.26797052808283217,0.26797052808283217,0.1689554645429383,0.08941536783126793,0.28246300231211185,0.5591371390984393,0.4603091005779784
0.33972281322701864,0.4003036925153453,0.24664115041110923,0.20590145593531436,0.6110703202702895,0.3142221024110928,0.27894555297813056,0.27894555297813056,0.2808387685887925,0.24323600911972135,0.40497977954474507,0.40575787400909197,0.562086680324244
0.3524826971028613,0.40546811132178545,0.22203132793982047,0.49746015733568033,0.16996534437935865,0.19911427276269833,0.17796463718948716,0.17796463718948716,0.22280522793675658,0.24750325310626684,0.3642583014700454,0.4290538376734079,0.694404089845364
0.383667057724046,0.38908111434264214,0.2387422317314192,0.3923250413297955,0.3924386803886042,0.2012529994545351,0.290413406267772,0.290413406267772,0.2599830005591683,0.3307213268527538,0.38082446742906656,0.3383639544071791,0.595399902165925
0.38176148157722045,0.3909706377542821,0.2988110098896961,0.0013439413824378895,0.3937436630836041,0.3469206827499439,0.17090328094783583,0.17090328094783583,0.2537127857755108,0.431613792654526,0.45389206125679904,0.3499835957947837,0.36879668334427607
0.13847866954325824,0.19636805010123076,0.13078962372742933,0.16310133544641675,0.527380346621739,0.12130959048121309,0.39415649865148217,0.39415649865148217,0.13338091226041082,0.06115881045893401,0.2714573871408062,0.7173430243320646,0.33126155293661363
0.4091286273885984,0.4004908304142429,0.2513067695229375,0.36734538872600353,0.4791632983055462,0.3005691357213855,0.28179378149777323,0.28179378149777323,0.33512690775170073,0.1839434908814034,0.5384362709604175,0.4154503554065707,0.19944120863416537
0.6310368891054066,0.5713000242632644,0.5240055867222152,0.4680830524154076,0.20066859779796606,0.47413003130531495,0.0735872053150982,0.0735872053150982,0.5442823919643505,0.5354187686724148,0.6872820294033651,0.1922884640716488,0.16354036368346497
0.21644031735300542,0.2662531735064434,0.2549183036684619,0.7264524643671544,0.5386322422616465,0.15883794259328216,0.22305380539729383,0.22305380539729383,0.30687909284013065,0.21528195264479738,0.3881750388001876,0.6916010498574213,0.22495296466150907
0.10783241534270538,0.16052318668252077,0.1210694237077833,0.4696366100439653,0.5631160256910033,0.05418970171674435,0.7364115328603452,0.7364115328603452,0.1520906248275411,0.08322435646924312,0.27356425996855055,0.8477690288574842,0.23208994741413555
0.21985123501222884,0.3098973848700066,0.21142186744038932,0.38278088821417533,0.6142999372629121,0.10720880751142209,0.3271777540185975,0.3271777540185975,0.2211186878006386,0.15391314800527037,0.31745080052469626,0.5350040378193077,0.5756114597946906
0.18052501998369483,0.24994158916347972,0.1736894373892193,0.0,0.5488954091113557,0.04073417774239276,0.2665727983342326,0.2665727983342326,0.19419723380192128,0.21213101196691067,0.2665469827584012,0.4790558275183882,0.5341131604986443
0.39110204688711686,0.38589978082720056,0.24453051523411592,0.3076999101113452,0.22369319931316017,0.452852267310191,0.11866766328400445,0.11866766328400445,0.28357290557208986,0.39254311118009483,0.3696320726324479,0.25753166726939736,0.6341748353068482
0.37634602970710457,0.37160336214930745,0.2812110958205251,0.44221114230433195,0.1820716266947204,0.5057867035638662,0.21692664231266146,0.21692664231266146,0.3007511757725519,0.37292137587304175,0.45529552257940115,0.3594905750105071,0.31805635651319325
0.2505328080571076,0.2401347406562329,0.10351236901912063,0.39320263429776886,0.23824657222523413,0.2806693521638878,0.08382471081255752,0.08382471081255752,0.15326831312215175,0.2099855339173183,0.31125793104811406,0.4355464090151649,0.3332551543248038
0.18750869936966855,0.242712986470418,0.2650304871485051,1.0,0.8234677599345921,0.02907651778326375,0.2605518506839637,0.2605518506839637,0.2988008362022385,0.11158989441312049,0.2879023994982927,0.7473753280717294,0.4107116704494793
0.19655884452486524,0.2024141506250602,0.15297074065944793,0.4836881060607274,0.41077213466148527,0.12047883616386855,0.23410775613342652,0.23410775613342652,0.17645042107781464,0.1750037459704827,0.2914168984601796,0.6499667294020675,0.28726647130981
0.3106083881807876,0.29347613121444877,0.25797573154672954,0.5046634843893424,0.45507666019536197,0.4163294117104022,0.35135652335757594,0.35135652335757594,0.3012233705130122,0.24496954411878027,0.39206218468292214,0.5692574719558849,0.2642095495042089
0.48289905132131,0.5156345406048141,0.362283546054277,0.18296087388278703,0.5060474243536641,0.45436550828148037,0.20876597137864855,0.20876597137864855,0.2895495742592882,0.28696983886408656,0.48895642189783195,0.1790088739143863,0.6054286885983381
0.2011396237895448,0.2808300846803997,0.12094135567021459,0.10990139250223223,0.19493446634887285,0.2742868229177068,0.13853726401672592,0.13853726401672592,0.12801207148894175,0.1261754168846067,0.3032764869701347,0.5814826030908549,0.4786520255600478
0.5226581296852318,0.4846225535880708,0.26166206627493277,0.159769179009661,0.2847858030930129,1.0,0.1548211365819826,0.1548211365819826,0.3081087801783483,0.5659279008856689,0.4430890305374862,0.18963254592864776,0.635073172451931
0.3848743172734682,0.42387257303081916,0.2807389197197485,0.3066993607731019,0.5700735736680729,0.4633755845989009,0.26206559603621776,0.26206559603621776,0.2833999512472006,0.26663563807474844,0.44536161919209827,0.36492313472170407,0.47517546719637405
0.305756858682468,0.3024362596008612,0.2038585629915604,0.4885692995721279,0.415433376378271,0.36854281969539776,0.2794898178564845,0.2794898178564845,0.2514355710487299,0.3426132293213547,0.30706610478846796,0.5116022430198228,0.5608428162140581
0.32504821936330547,0.41838866214609377,0.21633455503601862,0.28116506445121686,0.3511129535090285,0.4148028126799845,0.16666660800056968,0.16666660800056968,0.21751653727845777,0.23726372919471778,0.4358366905377556,0.22309711285723263,0.5270642047392569
0.2763404788133065,0.33261169296526016,0.2546304845357674,0.4721310749531465,0.4538265075807076,0.13234429891366062,0.1181377609978692,0.1181377609978692,0.23814406725849166,0.2596278450871187,0.33850885675412806,0.46986428531053365,0.5733610161411131
0.2447256964466803,0.2944933637561461,0.15011002192984504,0.24669894662603434,0.29591318719074317,0.34327660923737774,0.2931313897677806,0.2931313897677806,0.16393755793316234,0.2268649390677643,0.34469444254309617,0.5068487532725254,0.4149554150282163
0.2922897824660476,0.3369832917697721,0.2494499853579438,0.5574101260938331,0.5074976601801541,0.4272880033592384,0.452496025885408,0.452496025885408,0.331671458107804,0.21828956870610805,0.35024809654484357,0.5496301598827161,0.49445561365596663
0.27088753713388086,0.3382230671337212,0.22536942267040522,0.39694804847665793,0.5918968553100314,0.14863050114230308,0.1753801973843243,0.1753801973843243,0.244770233440848,0.21186793196490658,0.34097566755446174,0.4813749242375104,0.5693834084662963
0.2495902419916089,0.3312306700517401,0.39053124820849455,0.8061173706472862,0.41857890811709975,0.11814963742748463,0.3505873741903076,0.3505873741903076,0.3685981185414773,0.10574607110404659,0.2802077235360545,0.47115985514318964,0.7521865343388786
0.2750710164840627,0.363238574894752,0.3227575005222717,0.35373000622502954,0.3397811008724612,0.2170036932717619,0.12905142117191806,0.12905142117191806,0.32354473526568717,0.22005542240618872,0.32823086298435694,0.4264286043073092,0.7222665282518917
0.29254521286114804,0.3277042746730083,0.17202398129642563,0.15386654487822812,0.33184502004088823,0.1689152930467924,0.3232276259094314,0.3232276259094314,0.20125710127580154,0.1921436634049896,0.4329720371119515,0.3545304120020583,0.26712510947885104
0.1516175856515082,0.2225471607160073,0.3307403817457232,0.4061121116097548,0.8228416317561191,0.17764736796370065,0.3054188674817602,0.3054188674817602,0.3061099914676628,0.020979981185450067,0.1896198556832258,0.9007545931610768,0.6858600994429956
0.3156876975999681,0.38839300061059867,0.3641078589649726,0.46329302758396385,0.341684756712215,0.05611928255933358,0.21344785370109426,0.21344785370109426,0.37227912673969243,0.2790228131803468,0.42145855005312194,0.46327509841759723,0.44452854798108776
0.11087012049869752,0.11930159366262814,0.08299476079671378,0.4428877769110649,0.5029297097082718,0.08027676339808937,0.4304124236483808,0.4304124236483808,0.07462615801501525,0.08875916970626425,0.18813990819541682,0.856778719867835,0.34800449571871217
0.3015450080531307,0.3434617733071954,0.2703795482414101,0.2836368840640605,0.3539468966812463,0.21081713748550582,0.39910993610301904,0.39910993610301904,0.24479766033114406,0.18040098480019795,0.33417036314648274,0.46850393700018855,0.6479276275754455
0.22847934123401797,0.2564222421827297,0.15923697084210217,0.5051796036212228,0.6028568730449864,0.07277432921626002,0.18104709221862833,0.18104709221862833,0.1987118073817673,0.1626649751290524,0.2541455957894866,0.6637139107502672,0.5960079596899619
0.5069495535980593,0.53277415351737,0.39478878026027403,0.27286862933255945,0.38783137230001447,0.39372191177511157,0.35806643104125246,0.35806643104125246,0.35125862270491903,0.3963529491723241,0.4906966541710055,0.2586864143002184,0.6214263450560962
0.3930410723588713,0.3857675408940449,0.32712354669781785,0.2760878453387559,0.6391112314871115,0.24910556416399393,0.28097142583682655,0.28097142583682655,0.36001296059826315,0.4147919207899118,0.45056788457764213,0.45456036744661155,0.40039768860903746
0.23229802549163864,0.32064466368865885,0.22176329850274135,0.2052555387493135,0.54018332339307,0.18018963715293457,0.3882815358201732,0.3882815358201732,0.2237730367922693,0.1336127200010811,0.33260622655077193,0.5103346456609198,0.5390787828869102
0.2800302240957626,0.2819359192724234,0.19961221054430722,0.6507458820683909,0.442510610438499,0.04220817113125516,0.1636695751760786,0.1636695751760786,0.3215971752767858,0.1443430471175063,0.3866173523910893,0.5019685039287735,0.26969120019261306
0.36880617963452694,0.3867068771089758,0.28123909164296135,0.23170777110205729,0.23111434682356893,0.274701161940861,0.06541003695100228,0.06541003695100228,0.22875505401922214,0.3137570027164902,0.40786798748157443,0.289439149093021,0.44870640125375516
0.11197055357817502,0.19511485329562608,0.12721844913852284,0.3442454986249733,0.4347817108387557,0.16500444784318702,0.25140778628588606,0.25140778628588606,0.19507030115464696,0.11844472812951545,0.21340940552590973,0.7179389033346795,0.5363120522668581
0.18169254936270904,0.24415914130539573,0.2304283929463526,0.27210936634293725,0.33148018995201867,0.27127496367267034,0.1267457920569496,0.1267457920569496,0.19153432661142453,0.09250473888675025,0.3210965547155806,0.5661089238752278,0.34318635020708943
